11693|524
14840|106
06880|102
11733|1219
13490|45
14225|1044
11519|5
07307|53
13790|420
13502|798
12472|87
11951|608
14206|744
07624|55
07650|55
05641|4
14304|763
80108|6
12084|213
11755|606
13905|619
13350|200
12402|105
13066|721
12758|216
11964|152
10464|286
10069|514
12547|181
11802|141
11697|108
11548|334
80863|3
14031|502
07032|51
10983|266
14051|837
12027|165
14760|456
10156|45
06897|62
06902|162
13146|36
34134|10
12009|298
07840|9
10026|2036
13201|27
12533|1173
10709|702
13101|56
12043|154
13219|414
12250|19
12409|94
13440|703
11316|1
13042|50
10282|256
11428|1431
07410|84
12531|148
10308|1231
11749|521
07495|38
13903|384
10101|57
12302|626
44511|3
10913|301
02886|8
80206|16
12404|237
13413|575
07945|13
14810|165
13126|563
34996|9
33154|31
10590|357
34287|4
12551|54
11509|235
10548|144
14081|58
14425|298
13679|35
10984|137
80963|1
07047|141
34201|146
07932|72
23059|2
07716|10
14445|267
14226|1483
13045|581
12067|57
10933|13
14202|1407
14072|820
14141|189
12035|14
12464|63
12518|288
13210|591
12822|114
03105|7
33308|20
12480|34
12032|52
10165|374
11256|2
12430|82
08551|2
14052|717
12901|685
11935|227
08520|22
07723|18
12564|410
13838|89
08250|2
08882|14
07005|30
12768|49
12496|169
11427|1295
10589|363
76001|1
11980|291
14043|605
08859|26
10166|130
19330|5
19428|20
12470|27
11752|450
13215|407
19341|10
10981|35
06870|22
33133|13
08857|62
05402|15
14380|1
10964|81
10989|409
12083|106
12565|50
06820|69
98332|3
12582|178
12189|606
11242|174
14170|87
19006|13
12484|171
32626|1
07721|4
11953|597
10533|428
34211|9
07474|7
02135|9
10279|247
12583|102
06831|108
06032|10
12466|71
10281|179
33139|72
12522|183
14111|76
19805|296
14873|44
07756|4
12451|64
07305|78
13605|79
14209|374
14527|331
07003|43
11425|5
10907|5
13041|310
87144|1
11931|114
14006|167
12775|172
11940|306
07666|167
10702|49
07605|29
12304|665
70170|5
13456|81
07052|90
12816|175
89646|1
08831|51
11568|574
30076|11
14870|151
94110|19
10994|504
07018|36
13607|94
12832|137
11975|146
10941|728
11767|701
14569|136
10123|259
12417|11
60654|33
12865|87
12836|38
05478|5
07712|76
12435|22
91321|71
10034|1665
44122|10
13035|306
97008|18
06850|33
30046|4
12986|151
12788|172
45202|19
02459|13
07020|87
07452|32
06117|7
12883|116
11742|637
12438|15
13326|243
19085|5
13625|38
10974|140
12019|443
19801|309
66221|2
06840|56
06770|10
10920|465
14901|316
12458|62
11796|157
12919|80
02630|3
11002|60
33418|31
12108|12
07078|44
10307|792
85248|2
11950|781
10155|100
07732|5
12801|589
07030|181
07310|69
14424|847
14103|206
32937|5
19352|2
13081|34
13030|93
13504|29
07069|17
12912|61
13211|176
22310|2
12543|81
10177|62
20009|22
10914|47
07711|7
23517|1
10506|428
12853|55
11947|66
08628|12
08102|6
08101|3
13152|505
12473|40
07670|76
11944|309
10532|421
14622|314
12175|21
12503|35
33180|38
14032|387
14727|98
08755|65
28806|3
07114|17
07747|75
14619|499
11424|6
05673|1
07104|59
12140|52
07826|7
07726|75
82801|83
07458|62
10968|147
12212|131
14513|234
13613|25
77407|4
07675|72
13157|17
13032|245
29928|2
14904|228
14852|61
12516|65
13224|288
75033|15
98115|8
12095|276
10271|87
08816|89
14805|25
08050|7
18833|1
12790|184
10975|27
14602|14
13904|197
10931|69
12182|331
12581|100
13421|249
11705|501
14085|193
07626|40
33018|3
10502|468
12485|115
14210|452
08828|1
33319|8
11240|3
|50
11134|1
33483|16
02110|107
11019|4
10426|5
12440|112
92592|5
03842|2
10116|100
33496|37
14139|59
17327|6
12076|56
13156|50
12148|185
06905|80
89134|16
10925|255
10547|421
07853|10
06903|45
13324|39
13416|57
11740|485
01373|1
07012|41
33433|33
13338|22
14021|29
14606|847
21060|4
07856|4
07507|5
22902|7
13309|99
12413|134
11948|66
13323|261
30339|30
13488|7
33131|146
14048|194
33480|49
12184|193
22101|11
07456|15
18445|1
20003|8
13783|84
06853|11
12556|3
31411|6
14172|79
14472|308
13407|70
12188|274
14174|164
12051|100
12156|24
12158|177
03580|1
12763|102
32828|2
07653|3
14702|40
10146|2
89119|72
10596|49
89502|15
07042|68
12059|39
12167|83
90212|122
08103|1
13776|21
52162|8
48025|10
14603|46
12418|24
33326|11
13077|157
12150|22
14905|165
60622|11
12056|67
14886|225
14025|81
13320|65
08871|7
12983|240
14851|64
07206|17
12525|222
10272|44
12742|28
07093|90
14030|51
13731|63
10526|109
08068|2
05446|32
33928|5
13441|18
08054|13
12491|108
06611|24
08854|46
10050|3
82001|99
13849|64
12828|166
07450|81
11961|466
07620|24
12570|219
77056|25
90401|28
12936|34
14561|84
10178|80
07039|79
12449|113
11958|71
07079|34
11582|376
78746|14
12803|191
12495|35
11547|89
03801|8
29142|1
10122|124
11939|86
13063|38
18015|4
34221|4
14001|291
07043|36
34473|1
10514|674
34787|31
80831|2
07740|37
48080|1
33327|7
07748|34
07055|55
08818|4
14414|199
90036|23
07648|25
07457|9
10540|13
14823|48
06606|21
12481|57
12563|273
91403|28
12198|216
13317|102
12723|195
10959|6
06807|29
05340|3
07046|12
07401|33
14485|103
13753|190
10979|7
13619|173
10151|121
10921|226
12817|71
94061|3
10969|93
13743|49
12070|22
64113|1
12143|113
12431|63
19115|4
33473|6
12493|30
18042|11
23117|1
07090|48
94123|11
13612|47
14772|56
14506|53
01742|9
28717|3
12584|45
07733|82
14108|103
11956|18
07105|51
07076|24
13802|33
84098|19
12068|71
07463|16
19103|67
27545|4
14464|115
07002|102
10078|1
05161|1
12720|23
13148|192
02035|3
10185|42
81435|4
01346|2
12307|256
85048|3
77098|8
95473|2
13089|34
12164|38
14701|672
14507|24
06878|31
30326|25
13132|70
12824|43
07506|35
48317|3
18435|3
12075|166
33966|5
12468|73
10118|245
06039|15
12153|31
19807|54
29456|3
13316|112
12439|34
14080|117
14240|65
13478|47
12037|189
06757|2
30340|6
29617|3
10602|75
10963|116
07722|43
12846|69
12122|96
11247|35
39759|2
12592|43
07014|18
33160|41
87111|1
10597|62
98104|26
12501|112
27521|2
01810|11
13116|77
75234|6
07836|11
33431|38
27519|7
12136|55
07102|85
10153|63
33460|3
14212|436
10535|73
14712|65
12737|86
07901|107
05672|5
07010|57
12483|18
12165|34
12106|108
07950|21
08540|116
08723|9
51262|1
12087|31
14510|86
13052|41
14009|90
18020|6
07731|36
13439|92
04642|1
21212|4
06883|26
10117|3
14521|53
33458|29
08736|31
34288|2
07087|85
14231|48
77096|9
34744|8
76310|1
12147|31
13621|9
11032|3
10993|225
33441|8
12540|389
96145|1
34761|4
05403|7
33137|38
12529|186
13808|38
07066|11
07470|54
32963|17
33410|48
14589|182
81611|12
06473|11
11955|171
12827|101
78731|15
11260|33
12726|58
48188|6
12498|376
08873|56
33140|51
19454|8
07004|67
34114|7
33063|11
20006|23
11508|2
13340|131
33021|24
14605|294
12514|151
06510|24
92600|1
08820|61
12546|183
13114|100
12777|64
11521|1
07065|28
07607|19
94121|5
89107|15
33040|9
13795|65
13135|154
06037|5
33462|5
07068|103
12751|67
06443|5
34292|3
14532|75
33477|27
18343|5
12521|88
07503|15
07676|10
12015|119
06437|10
33328|9
73049|4
06518|10
28104|6
11957|69
07646|21
10274|7
12764|130
10998|115
07647|20
12018|224
12594|128
92101|22
12157|103
23454|7
07621|43
04112|10
34987|3
06084|4
07057|17
12786|48
14302|39
10986|78
10120|64
34236|22
19034|6
12474|64
90042|8
13662|190
08611|5
12755|2
13160|37
14126|9
10105|133
12776|112
11431|47
32966|1
40245|4
07072|41
10762|1
12086|60
12928|44
13060|50
34242|6
48071|4
90402|6
33334|5
08550|20
06877|99
33156|20
07849|6
01886|4
33161|11
06470|28
13732|160
87506|1
91789|13
07701|38
13782|34
11765|76
07876|18
13676|272
14303|224
07924|10
14733|70
60601|28
14095|29
37217|6
08801|6
08331|2
12871|142
07226|1
00907|13
08810|6
14591|40
30309|17
10527|29
32250|11
13346|119
32792|7
12033|230
13155|10
12847|34
33434|22
07201|36
11551|36
06066|2
33837|1
14543|97
12181|46
12887|102
10152|90
33134|59
10586|1
14892|110
33004|7
08751|2
08884|11
21136|3
11571|55
65737|1
21208|17
06851|49
14042|79
20814|30
10154|58
10501|68
30096|211
21215|11
14012|43
10044|350
14035|3
29464|9
33487|36
14882|124
12022|25
10107|71
12183|101
07764|25
14057|194
13452|66
12580|138
13053|87
34103|11
07416|3
14722|17
14546|150
33437|8
33401|30
01034|1
08876|24
29579|4
33239|2
23514|2
12839|235
97205|6
87508|2
33432|43
14548|82
13144|18
19047|25
32174|12
11925|4
12017|38
07753|25
14482|186
18510|4
75701|1
18431|12
33971|2
60610|11
14047|147
01832|1
05401|16
08886|3
14477|44
21012|2
11202|139
38103|2
33810|2
11300|2
80209|4
06811|54
07070|92
28027|3
12759|92
34683|11
11770|42
12719|58
14136|88
20190|11
60504|4
20148|9
07011|28
90067|153
12749|19
11386|35
18104|13
11270|1
07054|47
90068|7
33446|45
13080|74
11022|51
13365|206
01258|4
98112|2
12124|23
13164|77
18504|3
08518|3
12072|63
12230|7
11437|10
07628|42
19977|6
80222|2
13118|119
14817|75
14563|6
89501|3
33626|14
12820|16
12469|31
13367|129
97303|3
11773|7
68008|1
10802|37
13754|67
94402|8
44118|4
19148|4
13076|52
11719|222
07928|15
02907|3
33486|3
14063|254
14105|95
13460|95
92008|6
07407|35
22206|6
77433|5
10542|14
33702|14
19810|19
12748|108
13865|130
13746|43
91770|1
28270|8
08837|63
92117|3
07728|74
21093|10
07662|28
13354|58
11430|51
14512|164
13752|27
34983|3
12575|119
12732|35
14843|178
33027|14
14516|29
22207|8
76102|5
33312|8
01337|3
13420|121
33304|11
21045|12
19958|91
12461|80
12577|101
02919|3
14710|56
75287|3
89701|6
16933|2
14487|131
14171|38
46634|2
67206|4
13637|85
32757|1
10313|13
12762|41
89169|7
14130|5
14572|115
13332|47
97233|3
34110|13
12123|142
08525|7
14481|29
12918|45
07304|67
13108|162
06906|40
12760|20
13617|161
19526|3
13363|39
12791|44
33132|22
14706|91
30135|4
10129|7
33935|2
13473|13
13145|37
11005|41
14807|47
14530|98
21403|6
13642|112
07028|18
01254|1
10932|15
33181|10
15215|2
92057|3
14634|1
75225|15
10740|3
81612|7
01930|5
08732|1
07405|27
12093|51
07640|19
10103|15
19606|3
00919|2
11506|3
11906|2
28173|3
30603|2
14522|189
12125|52
94108|15
14590|101
13165|176
32961|1
14865|61
14262|2
12962|88
08094|4
07657|32
22309|5
92607|1
12842|24
13302|21
12231|72
06824|58
12050|4
60661|15
08055|11
20090|4
29910|13
06050|1
07202|14
33076|25
12028|31
12465|13
97213|3
29439|1
11474|3
12407|12
02458|8
10578|38
12117|68
20910|14
10592|5
94306|23
06482|5
92127|7
32967|6
78737|4
14818|59
07080|42
02421|11
93101|11
22903|8
02584|2
91342|4
12085|11
89193|9
12406|24
18428|30
60521|4
06512|7
44718|4
12527|19
12752|15
12463|48
93065|4
07436|15
12532|1
19808|160
08904|20
33186|5
45227|2
77354|3
10919|72
12240|2
07467|4
12337|1
11499|1
12197|48
33141|30
02170|2
13761|20
13740|55
33946|2
30214|4
11618|3
12137|47
10173|20
01581|20
31808|1
33706|18
13328|24
33138|7
07627|22
92013|2
33602|20
12154|85
43110|3
28311|1
18347|3
12045|31
20817|14
06371|5
18013|4
12116|30
32195|1
08060|6
14411|183
12487|118
34698|8
91320|1
13166|127
12074|136
13461|66
04079|1
93536|2
13851|26
28105|14
07417|44
21044|3
94303|5
07095|40
23322|3
31561|1
07333|1
20010|4
33647|6
12423|38
12537|8
60187|5
33330|7
06357|4
21209|16
82609|11
07073|52
75248|10
60585|5
89014|8
13700|1
77027|11
22646|2
10537|116
12494|25
37069|1
76021|3
02914|4
14895|188
33976|2
11266|2
07092|9
07480|13
13360|31
80218|4
32952|2
98045|2
78641|3
08867|3
75070|12
90014|8
02136|4
94610|6
11707|10
06460|28
91367|50
30017|3
12094|48
12421|27
19934|22
07022|17
07730|16
14167|41
30290|2
14432|97
24502|2
01002|3
14748|4
03060|8
07760|9
32951|5
12134|82
12743|17
13775|55
12420|14
06896|14
80232|1
11936|3
19702|24
06019|9
29073|1
75078|2
33912|5
13040|54
33301|47
33414|31
33511|5
12024|5
03049|1
07008|36
31558|7
13495|61
12446|238
66219|6
12966|28
91356|8
02482|8
10957|2
11564|4
44023|8
14470|141
93446|1
90049|30
02067|1
91607|10
06455|3
34715|1
08003|14
33598|1
98075|4
12486|56
12979|28
07026|33
58503|1
80304|11
07403|13
14505|99
11267|1
07762|8
08691|13
08753|26
20850|40
78247|2
34145|5
93111|2
07306|130
23226|4
07086|47
18201|4
43085|6
68144|5
11011|12
34786|13
12781|3
75219|12
06023|1
07630|11
94070|6
34747|14
11745|8
13142|170
12149|35
33069|3
01035|1
98072|2
12885|122
94114|19
91024|1
13140|54
76011|2
13618|58
30327|7
14642|5
18332|2
98503|2
33404|5
91007|3
00738|2
77057|9
20158|1
10167|70
92656|16
01236|4
13408|51
90094|2
13813|13
73120|2
38654|3
14739|33
04043|1
29204|1
90211|32
18966|18
06376|1
14838|33
34108|9
14871|74
11027|9
13303|22
95112|4
14743|21
12957|19
13739|35
06051|4
13691|63
33967|2
14806|44
14469|155
75208|3
95814|26
02109|65
07103|25
13034|36
13068|129
13807|25
80301|10
33408|30
12452|11
29941|1
27614|4
14747|33
13673|48
15642|1
13669|209
14539|3
28202|9
14131|93
06810|77
07081|16
21202|22
14813|34
60614|12
12058|50
77064|8
12878|16
07421|17
28388|1
07016|26
07094|51
07649|16
20759|4
20007|18
94105|32
60616|46
94115|15
32082|10
90254|12
28037|5
06013|6
13033|75
17050|3
78704|20
92116|8
13503|35
14891|142
57103|2
39831|1
76161|1
21206|3
14073|1
92618|20
12454|18
60611|19
12989|28
34997|5
13308|59
12121|55
13074|48
13120|50
32725|3
14551|106
14716|27
12131|7
41091|2
02453|11
12427|27
92130|20
13409|56
07677|23
20720|2
20723|2
07960|65
12523|51
14837|121
13220|40
08836|5
14568|135
30040|8
33314|15
92627|9
07203|24
07060|18
29681|1
15090|6
06825|16
14070|56
15143|6
11711|3
20005|24
90025|66
90291|18
07481|46
14036|97
33469|9
07603|13
44202|1
12517|20
40059|2
12410|30
33067|9
05495|11
33498|10
12192|45
16801|9
14885|15
13061|32
07111|41
13235|14
30328|17
07050|28
06612|103
88061|4
07059|26
11108|2
91006|5
13110|59
02138|52
78729|5
34209|5
32927|3
05458|1
08536|15
05262|3
19422|16
30005|12
07501|15
10985|9
10563|7
01201|21
19087|39
08833|6
08844|23
91406|2
07801|12
12841|8
34217|2
89103|10
07013|48
08088|4
13491|59
08902|38
06784|25
06095|7
30360|1
63141|8
10525|2
19106|14
48167|4
32163|7
13736|47
12115|12
12064|11
46706|1
07920|34
12434|26
12996|44
90077|3
90405|9
34655|6
07719|22
07828|6
07088|4
05830|1
01887|4
12433|27
34102|11
12196|74
08610|2
01095|4
12025|137
14129|26
02118|10
06525|7
02481|8
07734|6
80919|3
01740|2
06457|16
06812|25
75081|8
07108|20
89113|6
08108|6
90065|10
13745|8
12173|46
11583|2
12945|19
21037|3
20175|9
33472|4
13122|26
02139|20
98005|2
20001|35
33143|13
18355|1
13325|18
76006|2
90245|26
13687|15
33062|18
30082|4
19050|7
12060|69
78006|4
13431|39
14098|69
19067|9
37203|23
10162|54
60048|3
05761|2
94085|7
11630|2
13424|37
33445|9
13084|123
50312|1
98121|15
08502|9
02116|46
85259|2
15222|19
30126|3
21227|2
17601|19
27027|1
08002|30
08812|6
12972|111
19382|7
84121|11
14013|23
14427|21
43017|12
90016|4
13083|31
22079|4
01605|2
98102|6
13690|11
12069|5
08535|10
06901|51
14757|60
14478|41
12873|23
10997|6
07604|30
95121|2
13647|10
07977|1
12835|49
21211|5
07110|25
29651|3
10807|6
94301|22
92649|3
12301|32
60564|3
07432|25
32003|3
92595|1
33906|4
12460|11
12416|12
32301|10
14058|44
02420|6
91436|68
18704|17
11158|1
14737|63
22314|14
13796|28
88480|1
91748|14
11966|2
07882|6
29588|5
12852|13
12588|9
68154|6
02460|7
08901|28
87047|1
13364|5
28792|1
46204|17
14321|2
07860|18
16922|3
14538|9
80109|2
14841|39
06783|6
02889|1
14874|7
07869|13
14718|43
38137|2
07017|31
16983|1
22102|100
94709|1
12738|9
90035|13
34241|1
01230|25
20602|2
02026|8
94941|14
85215|2
34105|2
32824|4
14037|25
89521|6
15530|1
11121|2
15220|5
90048|23
70115|4
43212|17
58106|2
10988|27
12942|53
13622|52
20109|7
20854|9
94573|2
23464|6
10160|1
33436|11
07931|9
14091|26
10633|1
30354|3
33311|4
10946|2
34120|2
33071|12
08005|7
12808|14
33009|18
90066|21
44124|2
12766|20
32164|2
02356|5
90045|15
14731|87
55454|1
33146|9
10764|1
14461|5
13658|32
13661|40
02111|16
14463|3
28269|12
12502|63
94107|19
32819|18
43054|7
13414|1
05301|3
32836|5
10503|12
10545|9
21061|2
12792|24
08512|23
29576|6
11388|2
20815|13
19406|23
33315|10
12729|64
14755|40
16803|7
14858|24
18801|11
60301|2
17948|3
45241|2
27858|2
12441|15
23323|2
34689|7
13694|28
33634|4
94102|5
44107|9
13803|61
11588|1
57104|8
91423|19
90038|9
07641|8
14881|8
85255|12
32216|2
06031|6
05452|5
14067|88
08008|5
92660|32
12926|21
01844|3
18340|1
04101|44
13493|37
80021|5
14504|25
33129|17
80202|30
33179|13
91504|3
14205|12
23321|3
33162|10
16057|1
14138|23
12734|75
02554|7
94621|2
90403|19
07974|7
12985|21
13014|4
33701|10
90004|5
97216|1
12913|32
12034|2
12170|128
77379|11
12145|1
89012|6
12823|11
11026|5
32701|8
10922|35
18360|19
02030|8
12129|1
12436|26
07067|24
12492|13
05445|4
84092|4
37013|1
21117|14
94588|11
19802|8
90806|4
07757|4
38120|15
02090|5
14422|49
92122|2
03110|4
29091|1
14571|32
90210|46
19809|129
02184|3
13331|16
11306|6
19035|3
17013|3
10042|3
12029|55
12079|1
63132|11
02738|4
90058|8
08861|23
14435|53
21035|3
12185|43
02446|13
12325|20
80127|3
06702|1
12424|14
55126|4
80228|5
20002|10
12750|14
13312|11
06355|5
12270|3
37205|4
06385|4
07208|32
27605|2
11555|4
11799|1
39429|3
05941|1
19709|43
53590|2
91345|1
12513|42
13833|60
14533|46
32080|3
30110|1
13730|72
34952|2
BROOK|1
32746|7
14715|36
14026|78
07006|21
12132|12
10113|32
33411|23
13337|43
13830|76
04605|1
60642|7
06776|28
84025|3
44114|17
14125|54
70118|3
14541|46
13734|18
13825|53
05774|1
11395|4
07064|4
30346|5
02743|1
14525|47
11979|4
14151|10
20111|5
34272|3
13310|16
14140|9
45891|3
12870|73
13010|1
13812|27
11007|1
35805|1
76015|3
13082|98
07727|12
10519|41
32233|1
92624|2
90069|47
94122|3
29687|1
11522|2
98026|2
90703|7
01516|1
91604|24
12745|14
06801|24
30305|20
28117|7
77075|2
14110|10
10505|101
14082|14
98467|3
40205|1
13221|2
48101|2
13044|45
90277|3
03070|1
77067|2
07045|23
13064|18
92103|8
78763|2
33169|8
13117|7
10289|2
94526|4
10268|3
33609|10
08221|4
10402|1
13839|46
33606|8
18938|8
32958|2
90250|3
75126|1
33065|10
13217|20
11446|1
05149|1
27513|5
14717|11
91361|28
06320|5
43026|6
33484|9
01940|2
14770|51
37138|1
14069|19
06071|3
33478|4
23221|2
12456|9
12444|31
92663|6
31313|2
13028|17
02657|3
08830|61
91302|17
02915|3
07704|9
90230|12
43022|1
32257|2
28403|11
94062|5
90033|2
12992|72
34119|13
21047|5
22182|17
06074|4
10159|44
14555|33
08081|6
34711|5
23451|3
07082|7
06484|45
19102|14
07663|43
13442|21
14826|45
95070|5
28092|1
03251|3
14809|44
14847|72
11350|1
14821|49
12455|97
13137|1
14560|35
14719|51
12574|22
60514|3
06511|17
32223|3
13670|4
80126|3
19720|9
92867|2
